,rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
6813,m/the_mortal_instruments_city_of_bones,Bill Gibron,FALSE,Film Racket,Rotten,5-Feb,8/21/2013,"never as clever as it thinks it is, as frightening as it hopes to be, or as thrilling as it planned on"
6814,m/the_mortal_instruments_city_of_bones,Robbie Collin,TRUE,Daily Telegraph (UK),Rotten,5-Jan,8/21/2013,One of the most disastrous page-to-screen adaptations in memory.
6815,m/the_mortal_instruments_city_of_bones,Andrew O'Hehir,TRUE,Salon.com,Rotten,,8/21/2013,An almost random collection of sexy-supernatural teen signifiers aimed at squeezing the penultimate dollars out of a declining trend.
6816,m/the_mortal_instruments_city_of_bones,James Verniere,FALSE,Boston Herald,Rotten,C-,8/21/2013,Are you a 'mundane?' Oy.
6817,m/the_mortal_instruments_city_of_bones,Genevieve Koski,FALSE,The Dissolve,Rotten,5-Feb,8/21/2013,"There's a germ of something interesting and different within the film's narrative tangle, but it's unfortunately been subsumed by Hollywood's dedication to replicating previous successes."
6818,m/the_mortal_instruments_city_of_bones,Bilge Ebiri,TRUE,New York Magazine/Vulture,Rotten,,8/21/2013,"City of Bones isn't the worst of its kind, but crap served with flair is still basically crap."
6819,m/the_mortal_instruments_city_of_bones,Helen O'Hara,FALSE,Empire Magazine,Rotten,5-Feb,8/21/2013,"Apparently unable to decide whether to take its own mythology seriously or not, this is a mess of sculpted cheekbones and incoherent romance."
6820,m/the_mortal_instruments_city_of_bones,Sky Staff,FALSE,Sky Cinema,Rotten,5-Jan,8/21/2013,"This as shambolic drivel, a lazy, unfocussed, over-complicated attempt to ape Potter while drearily providing a Twilight-style love triangle ..."
6821,m/the_mortal_instruments_city_of_bones,Ethan Alter,FALSE,Television Without Pity,Rotten,,8/21/2013,One heck of a generic genre piece.
6822,m/the_mortal_instruments_city_of_bones,Bruce Kirkland,FALSE,Jam! Movies,Fresh,3.5/5,8/21/2013,Smart enough to qualify as quality entertainment for teens and twentysomethings.
6823,m/the_mortal_instruments_city_of_bones,Jeannette Catsoulis,TRUE,New York Times,Rotten,5-Feb,8/21/2013,"References to ""Star Wars"" and the Harry Potter and Twilight universes pose less of a problem than the increasingly messy action scenes and an overabundance of main characters, more than enough to fuel several franchises."
6824,m/the_mortal_instruments_city_of_bones,Scott Bowles,TRUE,USA Today,Rotten,1.5/4,8/21/2013,"Though it has flashes of promise, Bones traces the footsteps of its fantasy film predecessors too closely to blaze anything close to an original narrative."
6825,m/the_mortal_instruments_city_of_bones,Mark Jenkins,TRUE,NPR,Rotten,,8/21/2013,"There are too many characters, and too many of them spend too much time morphing into something else."
6826,m/the_mortal_instruments_city_of_bones,Justin Chang,TRUE,Variety,Rotten,,8/21/2013,"A ludicrous, borderline-nonsensical supernatural concoction with a slightly redeeming sense of its own silliness."
6827,m/the_mortal_instruments_city_of_bones,James Berardinelli,TRUE,ReelViews,Rotten,4-Feb,8/21/2013,It sticks so closely to the YA formula that it feels like a mashup of a watery fantasy with soap opera. Suds overflow.
6828,m/the_mortal_instruments_city_of_bones,Mark Olsen,TRUE,Los Angeles Times,Rotten,1.5/5,8/21/2013,The fact that there is already at least one sequel planned feels more like a threat than a treat.
6829,m/the_mortal_instruments_city_of_bones,A.A. Dowd,TRUE,AV Club,Rotten,C,8/21/2013,"On the page, all of these elements may cohere into something distinctive, perhaps through the help of colorful prose. Onscreen, not so much."
6830,m/the_mortal_instruments_city_of_bones,Tom Long,TRUE,Detroit News,Rotten,C,8/21/2013,"The film drags on for 130 minutes, with the final half-hour consisting of near nonstop bashing between demons, werewolves and magical kids in sleek black outfits."
6831,m/the_mortal_instruments_city_of_bones,Brent Simon,FALSE,Screen International,Rotten,5-Feb,8/21/2013,"Starts out strongly but loses steam after a half-hour, cycling through a catalogue of tween-stamped CGI mayhem en route to a conclusion less thrilling than shrug-inducing."
6832,m/the_mortal_instruments_city_of_bones,Tom Keogh,TRUE,Seattle Times,Rotten,1.5/4,8/21/2013,"So derivative of Joss Whedon, George Lucas, J.K. Rowling and Stephenie Meyer that it feels like a postmodern young-adult mishmash."
6833,m/the_mortal_instruments_city_of_bones,David Hiltbrand,TRUE,Philadelphia Inquirer,Rotten,4-Feb,8/21/2013,"The film's primary problem is its premature climax. It goes for the big action crescendo early, then tries to sustain that wild intensity for a solid hour. Admirable, but exhausting."
6834,m/the_mortal_instruments_city_of_bones,Bruce DeMara,TRUE,Toronto Star,Fresh,4-Mar,8/21/2013,"[Zwart] finally has a vehicle that tests his talents. His dark vision of the shadow world beyond the ordinary one is intricately detailed and believable throughout, even if much of it is the product of CGI mastery."
6835,m/the_mortal_instruments_city_of_bones,Bill Goodykoontz,TRUE,Arizona Republic,Rotten,5-Feb,8/21/2013,"The perfect movie for those who thought the ""Twilight"" series just wasn't quite teenage girly enough."
6836,m/the_mortal_instruments_city_of_bones,Jim Judy,FALSE,Screen It!,Rotten,,8/21/2013,"Liberally imitates, lifts, borrows and steals from so many other sources that it easily could have been called 'The Mashable Instruments: You've Seen This All Before.' (Full Parental Review also available)"
6837,m/the_mortal_instruments_city_of_bones,Anna Smith,TRUE,Time Out,Rotten,5-Feb,8/21/2013,"[It] gets off to an entertaining, action-packed start ... But it's soon bogged down by an increasingly convoluted plot, an overindulgent running time and absurd dialogue."
6838,m/the_mortal_instruments_city_of_bones,Daniel M. Kimmel,FALSE,Sci-Fi Movie Page,Fresh,2.5/4,8/21/2013,"Yet for all that familiarity, the story is told with style and some wit..."
6839,m/the_mortal_instruments_city_of_bones,Laura Clifford,FALSE,Reeling Reviews,Rotten,C,8/21/2013,"in addition to its overstuffed mythology, the movie's climax is never ending, and so many plot strands are left open for the sequels it cannot stand as a singular cinematic experience in and of itself."
6840,m/the_mortal_instruments_city_of_bones,Steve Biodrowski,FALSE,Cinefantastique,Rotten,5-Jan,8/22/2013,"To watch this film is to gain a new level of identification with HAL 9000: as MORTAL INSTRUMENTS unspools before your eyes, you can feel your mind going...going...gone - until you find yourself humming a verse of ""Daisy Bell."""
6841,m/the_mortal_instruments_city_of_bones,Liam Maguren,FALSE,Flicks.co.nz,Rotten,5-Feb,8/22/2013,"While City of Bones hammers down a confident start, it soon applies that mallet to its own head, beating itself down to a narrative mush of illogic and loose plot threads."
6842,m/the_mortal_instruments_city_of_bones,Michael Sragow,TRUE,Orange County Register,Rotten,C+,8/22/2013,Every fantasy creature except zombies get a workout in this overstuffed spectacle about a teenage girl who discovers she has angelic blood in her veins.
6843,m/the_mortal_instruments_city_of_bones,Austin Kennedy,FALSE,Film Geek Central,Rotten,4-Jan,8/22/2013,"Fortunately for Twi-Hards, this IS the next TWILIGHT. Unfortunately for everyone else, this IS the next TWILIGHT."
6844,m/the_mortal_instruments_city_of_bones,Francesca Steele,TRUE,Guardian,Rotten,5-Jan,8/22/2013,This is film-making at its most cynical. But none of it actually makes much sense.
6845,m/the_mortal_instruments_city_of_bones,Dann Gire,FALSE,Chicago Daily Herald,Rotten,0.5/4,8/22/2013,Here's a familiar story so badly executed that not even the characters pay attention to what's going on in it.
6846,m/the_mortal_instruments_city_of_bones,Peter Keough,TRUE,Boston Globe,Rotten,1.5/4,8/22/2013,"""The Mortal Instruments: City of Bones"" plays like a ""Scary Movie"" parody."
6847,m/the_mortal_instruments_city_of_bones,Michael Rechtshaffen,TRUE,Hollywood Reporter,Rotten,,8/22/2013,This desperate Twilight wannabe hits more than its own share of clunky notes.
6848,m/the_mortal_instruments_city_of_bones,David Berry,FALSE,National Post,Rotten,0/4,8/22/2013,"[The Shadowhunters are] a bunch of half-angelic beings tasked with fighting demons and watching over the ""mundanes,"" which I swear is actually what they call humans, I guess because ""boring poo-poo stupidheads"" might be a touch on the nose."
6849,m/the_mortal_instruments_city_of_bones,Joshua Starnes,FALSE,ComingSoon.net,Rotten,6.5/10,8/22/2013,"There's enough of a glimmer that future stories can do away with the gristle and get into the meat of the thing, but you've got to get through City of Bones first which might not be worth it unless you're already invested in the series."
6850,m/the_mortal_instruments_city_of_bones,Sandie Angulo Chen,FALSE,Common Sense Media,Rotten,5-Feb,8/22/2013,Teen-friendly fantasy romance doesn't live up to the book.
6851,m/the_mortal_instruments_city_of_bones,Matthew Turner,FALSE,ViewLondon,Rotten,5-Feb,8/22/2013,"Quickly descends into a painfully derivative, over-populated, over-long and increasingly confusing mess."
6852,m/the_mortal_instruments_city_of_bones,Joseph Walsh,TRUE,Little White Lies,Rotten,5-Jan,8/22/2013,This tired mulch of fantasy clichés is hampered by its regressive attitude towards its plucky heroine.
6853,m/the_mortal_instruments_city_of_bones,Peter Hartlaub,TRUE,San Francisco Chronicle,Rotten,4-Jan,8/22/2013,"Every moviegoer will have his own breaking point, when ""The Mortal Instruments: City of Bones"" surpasses the mundane and enters the ridiculous."
6854,m/the_mortal_instruments_city_of_bones,Todd Gilchrist,FALSE,CBR,Rotten,,8/22/2013,"A passable new entry in the expanding subgenre of young-adult adaptations that should earn little attention from newcomers to the series, even if it might satisfy fans of the source material."
6855,m/the_mortal_instruments_city_of_bones,Sean O'Connell,FALSE,CinemaBlend,Rotten,5-Jan,8/22/2013,"I'm still not sure how this graduated to theatrical release. At best, it's a failed pilot for another teen-centric primetime soap on The CW."
6856,m/the_mortal_instruments_city_of_bones,Chris Hewitt,FALSE,St. Paul Pioneer Press,Fresh,4-Mar,8/22/2013,"Some of the mythology is confusing, but its campy humor helps a lot."
6857,m/the_mortal_instruments_city_of_bones,Simon Abrams,TRUE,RogerEbert.com,Rotten,4-Jan,8/22/2013,"""The Mortal Instruments: City of Bones"" will make you yearn for more ""Twilight"" movies."
6858,m/the_mortal_instruments_city_of_bones,Willie Waffle,FALSE,WaffleMovies.com,Rotten,1.5/4,8/22/2013,Maybe the most entertaining way to watch The Mortal Instruments: City of Bones is to count all of the other movies this one rips off.
6859,m/the_mortal_instruments_city_of_bones,Randy Myers,TRUE,San Jose Mercury News,Rotten,4-Jan,8/22/2013,Hollywood has more than enough high-caliber young adult lit to mine. Filmmakers should tap into richer human stories. We mere mortals would dearly appreciate it.
6860,m/the_mortal_instruments_city_of_bones,Jason Gorber,FALSE,ScreenAnarchy,Fresh,,8/22/2013,"It's a film that even this jaded anti-fan of this kind of dreck found himself rooting for in time, swayed by strong performances, a decent story, and a sense that at least for much of its running time the film pretended I wasn't a complete moron."
6861,m/the_mortal_instruments_city_of_bones,Josh Bell,FALSE,Las Vegas Weekly,Rotten,5-Feb,8/22/2013,"It's all presented in a jumble of mediocre action, cheesy emotion and underwhelming special effects, with a plot that goes on for too long and ends without resolving anything."
6862,m/the_mortal_instruments_city_of_bones,Andrea Chase,FALSE,Killer Movie Reviews,Rotten,5-Jan,8/23/2013,"The action sequences never quite attain the level of thrilling, though Jonathan Rhys-Meyers boldly vamps it up as the (very tightly) leather-clad villain of the piece"
6863,m/the_mortal_instruments_city_of_bones,Cameron Williams,FALSE,The Popcorn Junkie,Rotten,5-Jan,8/23/2013,"Cluttered, kooky and completely bonkers"
6864,m/the_mortal_instruments_city_of_bones,Graham Young,FALSE,Birmingham Mail,Rotten,5-Feb,8/23/2013,The 130-minute running time is 40 minutes too long - but then there's enough repetitive plot exposition and 'who-is- really-related-to-who?' nonsense to cure insomnia.
6865,m/the_mortal_instruments_city_of_bones,Kofi Outlaw,FALSE,Screen Rant,Rotten,1.5/5,8/23/2013,"Even with a rich and dark premise as well as a cast of thespians with actual acting chops, the story and movie are sub-par, forgettable, and crushingly boring."
6866,m/the_mortal_instruments_city_of_bones,Louis Black,FALSE,Austin Chronicle,Rotten,1.5/5,8/23/2013,"Not only have we seen this all before, but we were probably hoping to not see it again."
6867,m/the_mortal_instruments_city_of_bones,James Rocchi,FALSE,The Playlist,Rotten,5-Feb,8/23/2013,""" ... any more generic and this supernatural teen-lit adaptation might as well have a plain unbleached-paper label and a title in comic sans."""
6868,m/the_mortal_instruments_city_of_bones,Rob Carnevale,FALSE,The List,Rotten,5-Feb,8/23/2013,It quite often feels like fantasy movie making by numbers and is particularly uninspired.
6869,m/the_mortal_instruments_city_of_bones,Rich Cline,FALSE,Contactmusic.com,Rotten,2.5/5,8/23/2013,"Fans of Cassandra Clare's book series won't mind that this film is overcrowded and chaotic, but the uninitiated will be worn out by what feels like a superficial mash-up of leather-clad stereotypes."
6870,m/the_mortal_instruments_city_of_bones,Kurt Loder,FALSE,Reason Online,Rotten,,8/23/2013,An exhaustingly jumbled mess.
6871,m/the_mortal_instruments_city_of_bones,Donald Clarke,FALSE,Irish Times,Rotten,5-Jan,8/23/2013,The Mortal Instruments: City of Bones is such a pathetic mess you end up feeling a little sorry for the poor mite.
6872,m/the_mortal_instruments_city_of_bones,Christopher Tookey,FALSE,Daily Mail (UK),Rotten,5-Jan,8/23/2013,The characterisation and plot developments are painfully unimaginative.
6873,m/the_mortal_instruments_city_of_bones,Perri Nemiroff,FALSE,Shockya.com,Rotten,5-Feb,8/24/2013,'The Mortal Instruments: City of Bones' might reduce plans for the sequel to ashes.
6874,m/the_mortal_instruments_city_of_bones,Sean P. Means,FALSE,Salt Lake Tribune,Rotten,1.5/4,8/26/2013,"In the end, this 'City of Bones' is all gnawed-over scraps from other, better movies."
6875,m/the_mortal_instruments_city_of_bones,David Keyes,FALSE,Cinemaphile.org,Rotten,1.5/4,8/26/2013,"This is a premise that might work in the hands of more eager filmmakers, but here it is reduced to a collection of fragmented scenes designed to mystify and infuriate."
6876,m/the_mortal_instruments_city_of_bones,Matthew Toomey,FALSE,ABC Radio Brisbane,Rotten,C+,8/27/2013,"There are some interesting ideas and concepts within this fantasy world but they don't come through clearly enough, despite the 130 minute duration."
6877,m/the_mortal_instruments_city_of_bones,Scott Nash,FALSE,Three Movie Buffs,Rotten,2.5/4,8/27/2013,At least you're not forced to stare at Kristen Stewart's sour mug for two hours.
6878,m/the_mortal_instruments_city_of_bones,Stefan Pape,FALSE,HeyUGuys,Rotten,1.5/5,8/27/2013,A shallow and somewhat spiritless picture.
6879,m/the_mortal_instruments_city_of_bones,Jackie K. Cooper,FALSE,jackiekcooper.com,Rotten,10-Apr,8/28/2013,Murky confusing adaptation of Cassandra Clare's book. No franchise here.
6880,m/the_mortal_instruments_city_of_bones,Curtis Woloschuk,FALSE,Total Film,Rotten,5-Feb,8/28/2013,"What Harald Zwart's film lacks is the focus that might make this cluttered set-up more than the sum of its dour design, raging hormones, incessant skirmishes and wearying exposition."
6881,m/the_mortal_instruments_city_of_bones,Todd Jorgenson,FALSE,Cinemalogue,Rotten,,8/30/2013,Who cares about a life-or-death battle with evil spirits when there's angst-ridden teen relationship drama in the mix?
6882,m/the_mortal_instruments_city_of_bones,Michael Dequina,FALSE,TheMovieReport.com,Rotten,2.5/4,8/31/2013,"In the end it comes off as rather inoffensively been-there, done-that--except for Jamie Campbell Bower, that is, who is strictly WTF."
6883,m/the_mortal_instruments_city_of_bones,MaryAnn Johanson,FALSE,Flick Filosopher,Rotten,,9/1/2013,Way to give overwrought fan fiction a bad name. No amount of fairy dust can make this bewitching.
6884,m/the_mortal_instruments_city_of_bones,Pablo Villaça,FALSE,Cinema em Cena,Rotten,5-Feb,9/1/2013,Traz uma série de elementos interessantes que acabam sendo sacrificados pela vontade da história de investir num romance mergulhado em pieguice e clichês.
6885,m/the_mortal_instruments_city_of_bones,Jason Best,FALSE,Movie Talk,Fresh,,9/7/2013,"If you can overlook the lack of originality, the film actually makes a good fist of making something fresh and appealing from its second-hand ingredients."
6886,m/the_mortal_instruments_city_of_bones,Jim Schembri,FALSE,3AW,Rotten,0.5/5,9/29/2013,"Awful, expensive, over-long, unremittingly dull attempt to start a Twilight-like franchise... plans were already underway for the sequel before this was released. They might just want to wait to see if anybody's interested first."
6887,m/the_mortal_instruments_city_of_bones,Adam Ross,FALSE,The Aristocrat,Rotten,5-Jan,11/10/2013,"'Author' Cassandra Clare assumes that you have never seen a film or read a book in your entire life. She steals plot details from Star Wars, Harry Potter and Twilight and assumes that no one will notice. I did."
6888,m/the_mortal_instruments_city_of_bones,Gabrielle Bondi,FALSE,The Young Folks,Rotten,5.5/10,7/20/2015,It didn't help that the execution of the complex storyline was so messy and confusing that it was difficult to understand why the villain was doing what he was doing.
6889,m/the_mortal_instruments_city_of_bones,John Fink,FALSE,The Film Stage,Rotten,D,6/28/2016,The character development and story beats are quite predictable and that's the irony of Zwart's film: he's made a mundane movie for an audience of mundanes.
6890,m/the_mortal_instruments_city_of_bones,Mike McCahill,FALSE,Metro (UK),Rotten,5-Feb,9/5/2017,"Still they come, trying to fill that Harry Potter/Twilight-shaped gap. This adaptation of Cassandra Clare's young adult series-launcher is an unashamedly derivative market filler."
6891,m/the_mortal_instruments_city_of_bones,Francesca Rudkin,FALSE,New Zealand Herald,Fresh,5-Mar,9/8/2017,"The amount of scene-setting may disappoint those familiar with the story and looking for more, but this is an interesting world and story to explore."
6892,m/the_mortal_instruments_city_of_bones,Sarah Gopaul,FALSE,Digital Journal,Fresh,,11/6/2018,"The actors wholeheartedly take on their roles, treating the material with the respect devotees expect."
6893,m/the_mortal_instruments_city_of_bones,Debbie Baldwin,FALSE,Ladue News,Rotten,10-May,11/6/2018,"Lily Collins is a talented, beautiful young actress, but even she couldn't save this. And sadly, there are more to come."
6894,m/the_mortal_instruments_city_of_bones,Tara Thorne,FALSE,"The Coast (Halifax, Nova Scotia)",Fresh,,11/16/2018,They spend less than five minutes in the City of Bones. Will make you feel bad about your ab routine.
6895,m/the_mortal_instruments_city_of_bones,Frank Ochieng,FALSE,SF Crowsnest,Rotten,1.5/4,11/17/2018,"Outlandishly clichéd and cockeyed, The Mortal Instruments: City Of Bones is meshed together with all the conviction of preparing homemade goulash but without a comprehensive taste for escapist originality."
6896,m/the_mortal_instruments_city_of_bones,Abbie Bernstein,FALSE,Assignment X,Fresh,B+,1/26/2019,"The Mortal Instruments: City of Bones is a deft piece of fantasy filmmaking, exciting and engaging. Young adults and actual adults alike can enjoy it - it takes the format and makes it feel fresh, fun and even a little scary."
6897,m/the_mortal_instruments_city_of_bones,Patrick Gamble,FALSE,CineVue,Rotten,5-Feb,3/2/2019,"Certainly has all the ingredients required to pique the curiosity of its target audience, yet offers only a tasteless and uninspired union of its literary conventions."
6898,m/the_mortal_instruments_city_of_bones,Richard Propes,FALSE,TheIndependentCritic.com,Rotten,1.5/4,9/17/2020,Screenwriter Jessica Postigo serves up a script that feels like a working draft.
6899,m/the_moth_diaries,Neil Young,TRUE,Hollywood Reporter,Rotten,,9/8/2011,Disastrously mishandled adaptation of a neo-Gothic novel set in a posh girls' college.
6900,m/the_moth_diaries,Lee Marshall,FALSE,Screen International,Rotten,,9/8/2011,Limp and bloodless.
6901,m/the_moth_diaries,Joseph Jon Lanthier,FALSE,Boxoffice Magazine,Fresh,5-Apr,2/7/2012,Bubbles of nascent arousal froth at the film's feminine surface.
6902,m/the_moth_diaries,Linda Barnard,TRUE,Toronto Star,Rotten,4-Feb,4/5/2012,"While there's plenty of promise, there's no payoff with this would-be horror."
6903,m/the_moth_diaries,Rick Groen,TRUE,Globe and Mail,Rotten,4-Feb,4/6/2012,"Not enough psychology to be intelligently creepy, and not enough schlock to be viscerally scary."
6904,m/the_moth_diaries,Andrew Schenker,FALSE,Slant Magazine,Rotten,2.5/4,4/13/2012,"This is one vampire film whose sexless, generic ending betrays a promise of revisionist complexity."
6905,m/the_moth_diaries,Lisa Schwarzbaum,TRUE,Entertainment Weekly,Rotten,C,4/13/2012,Defeats Harron's talent for exploring darkness on the edge of kinkiness.
6906,m/the_moth_diaries,Rex Reed,TRUE,Observer,Rotten,4-Feb,4/17/2012,"Where are the shivers? The girls are properly fragile, ethereal and neurotic, but the way Ms. Harron gingerly moves them around like porcelain dolls is too careful to stir up much terror."
6907,m/the_moth_diaries,David Fear,TRUE,Time Out,Rotten,5-Jan,4/17/2012,"Whither the filmmaker who gave us such memorable monsters as Patrick Bateman and Valerie Solanas, or such complex females as Bettie Page? Someone has apparently stolen the director's identity and is making movies under her name."
6908,m/the_moth_diaries,Nick Schager,TRUE,Village Voice,Rotten,,4/17/2012,"Lesbian desires, fears of mortality, and adolescent jealousies are all handled as bluntly as the unintentionally corny black-and-white flashbacks and gauzy dream sequences."
6909,m/the_moth_diaries,Perri Nemiroff,FALSE,Shockya.com,Rotten,1.5/5,4/17/2012,A total miss thanks to poor performances and a weak story. Harron never builds any tension and is unable to get her cast to bring any life to their characters.
6910,m/the_moth_diaries,Chris Bumbray,FALSE,JoBlo's Movie Network,Rotten,10-May,4/17/2012,"It's an interesting late night watch on cable, but not much more than that."
6911,m/the_moth_diaries,Jeannette Catsoulis,TRUE,New York Times,Fresh,5-Mar,4/19/2012,"Roiling with jealousy, suicide and latent lesbian urges, ""The Moth Diaries"" dances on the border between hallucination and reality without fully committing to either."
6912,m/the_moth_diaries,Stephanie Zacharek,FALSE,Movieline,Fresh,10-Jul,4/19/2012,It offers glancing pleasures of the atmospheric kind - the impact is the equivalent of a filmy cobweb brushing against your cheek. It tickles more than it bites.
6913,m/the_moth_diaries,Kathleen Murphy,TRUE,MSN Movies,Rotten,5-Feb,4/19/2012,"The Moth Diaries fails to frighten, titillate or otherwise engage the imagination."
6914,m/the_moth_diaries,Joe Neumaier,TRUE,New York Daily News,Rotten,5-Jan,4/19/2012,"Harron can do little with this bloodless drama, a shadow of such quiet vampire treats as ""Let the Right One In"" and ""The Addiction."""
6915,m/the_moth_diaries,Scott Tobias,TRUE,AV Club,Rotten,D+,4/19/2012,"Harron, a supremely intelligent adaptor who did wonders with the screen version of Bret Easton Ellis' American Psycho, simply doesn't have the chops to give this story the florid kick it needs."
6916,m/the_moth_diaries,Todd Jorgenson,FALSE,Cinemalogue,Rotten,,4/20/2012,"... favors supernatural dazzle over the exploration of deeper, character-driven issues."
6917,m/the_moth_diaries,Betty Jo Tucker,FALSE,ReelTalk Movie Reviews,Rotten,,4/20/2012,"Despite impressive performances by three young actresses, 'The Moth Diaries' lacks sufficient scare power."
6918,m/the_moth_diaries,Caitlin Colford,FALSE,Paste Magazine,Rotten,5.1/10,4/20/2012,"The Moth Diaries serves up a great helping of symbolism and interesting suggestions in what could have been an exceptional story, but that is about as far as it goes."
6919,m/the_moth_diaries,Kurt Loder,FALSE,Reason Online,Rotten,,4/20/2012,There's a heavy air of Sapphic attraction-which might have been more fun if fun were what the director had in mind.
6920,m/the_moth_diaries,Jason Bailey,FALSE,DVDTalk.com,Rotten,,4/20/2012,You'll have to search high and low to find a ridiculous movie that presents itself with this straight a face.
6921,m/the_moth_diaries,Brian Orndorf,FALSE,BrianOrndorf.com,Rotten,C-,4/21/2012,"It's a missed opportunity for Harron, who can't figure out a game plan for the source material's mysteries, leaving the picture to spin helplessly, wasting enticing genre ingredients."
6922,m/the_moth_diaries,Bill Gibron,FALSE,Filmcritic.com,Rotten,5-Feb,4/24/2012,"Sex, blood, and death may be the givens of any Dracula-inspired fright film. The Moth Diaries skimps on all three."
6923,m/the_moth_diaries,Violet Lucca,FALSE,The L Magazine,Rotten,,4/26/2012,American Psycho director Mary Harron's latest is unfortunately a middling J-horror outing.
6924,m/the_moth_diaries,Grae Drake,FALSE,Movies.com,Rotten,5-Jan,4/27/2012,"If you think Twilight moves at a plodding pace and makes you wish for a death that will not come, wait till you see this."
6925,m/the_moth_diaries,Rob Gonsalves,FALSE,eFilmCritic.com,Rotten,5-Feb,4/30/2012,The problem with a movie this unimaginative and amorphous that tries to be ambiguous is that we're not sure how to take anything it shows us. Ambiguity becomes meaningless game-playing.
6926,m/the_moth_diaries,Scott Weinberg,FALSE,FEARnet,Rotten,1.5/5,5/7/2012,Sleeping Pill: The Movie
6927,m/the_moth_diaries,Ron Wilkinson,FALSE,Monsters and Critics,Fresh,10-Jul,5/10/2012,Good overall plot and production that do not come together in the sharp focus of a conventional horror film. Entertaining nonetheless.
6928,m/the_moth_diaries,Brian Tallerico,FALSE,HollywoodChicago.com,Rotten,5-Feb,5/16/2012,"Those incredibly volatile days when a teenage girl comes to terms with her own family history, her changing friendships, her sexuality, and more make for interesting fiction but often come apart on their way to the big screen."
6929,m/the_moth_diaries,Peter Hartlaub,TRUE,San Francisco Chronicle,Rotten,4-Jan,8/9/2012,Way too serious for its own good.
6930,m/the_moth_diaries,Jeffrey M. Anderson,FALSE,Common Sense Media,Rotten,5-Feb,9/4/2012,"Ostensibly made as an angst-filled teen horror movie in the vein of Twilight, it doesn't really have an idea of its own identity."
6931,m/the_moth_diaries,Jeff Beck,FALSE,Examiner.com,Rotten,1.5/4,9/15/2012,"""The Moth Diaries"" just ends up feeling like a desperate attempt to cash in on the vampire craze created by ""Twilight."""
6932,m/the_moth_diaries,Kristal Cooper,FALSE,We Got This Covered,Rotten,3.5/10,9/15/2012,The Moth Diaries is an entirely bloodless vampire tale that takes itself way too seriously.
6933,m/the_moth_diaries,Emanuel Levy,FALSE,EmanuelLevy.Com,Rotten,C,1/27/2013,
6934,m/the_moth_diaries,Steve Newton,FALSE,Georgia Straight,Rotten,5-Jan,2/15/2013,"If you thought the Twilight films were hard to sit through, wait until you get a load of this toothless attempt to cash in on today's hormone-fuelled vampire craze."
6935,m/the_moth_diaries,James Mottram,FALSE,The List,Rotten,5-Feb,5/22/2013,"There's no mystery, suspense or intrigue. Worst of all, there are no real scares - though that may be due to the Young Adult market it's trying to tap into."
6936,m/the_moth_diaries,Rich Cline,FALSE,Shadows on the Wall,Fresh,3.5/5,5/23/2013,"Like the central character, it's difficult to convince ourselves that this sinister nastiness isn't really happening. So we get increasingly unnerved as the story progresses."
6937,m/the_moth_diaries,Rich Cline,FALSE,Contactmusic.com,Fresh,3.5/5,5/24/2013,"There's a terrific sense of menace in this gothic dramatic thriller, which plays on the story's fantasy elements to take us into a teen girl's troubled imagination. It's beautifully shot too."
6938,m/the_moth_diaries,Calum Waddell,FALSE,SFX Magazine,Rotten,5-Jan,5/24/2013,"A redundant teen-horror romp which, in the space of its slender running time, actually begins to make you pine for the return of Bella and Edward."
6939,m/the_moth_diaries,Allan Hunter,FALSE,Daily Express (UK),Rotten,5-Feb,5/24/2013,The lacklustre script is so determined to spell out thoughts and emotions that it becomes insulting.
6940,m/the_moth_diaries,Graham Young,FALSE,Birmingham Mail,Rotten,5-Feb,5/29/2013,I'd give this moth-eaten nonsense a miss.
6941,m/the_moth_diaries,Ken McIntyre,FALSE,Total Film,Rotten,5-Feb,6/3/2013,Vamps-fans won't find much to gnaw on here.
6942,m/the_moth_diaries,Annalee Newitz,FALSE,io9.com,Rotten,,5/23/2018,"In The Moth Diaries, we're just left with a half-baked morality tale that seems to suggest that young women are so hungry for daddy surrogates that they seek them in each other."
6943,m/the_moth_diaries,Stephen Saito,FALSE,Moveable Fest,Rotten,,1/8/2019,"While no one would mistake ""The Moth Diaries"" for being as potentially dangerous, there's definitely a case to be made for being as careless."
6944,m/the_moth_diaries,Nicholas Bell,FALSE,IONCINEMA.com,Rotten,1.5/5,6/27/2019,"While the girls' boarding school setting was traditionally a hotbed of exploitation in B thriller/horror cinema, The Moth Diaries is evidence that this is no longer a thrilling subgenre."
6945,m/the_night_watchmen,Tricia Olszewski,FALSE,Washington City Paper,Rotten,,2/16/2017,"The dialogue is awful, with lines such as ""Whoa! No need to start spinning your head around and spilling pea soup!"", which just rolls off the tongue."
6946,m/the_night_watchmen,Andrew Marshall,FALSE,Starburst,Fresh,10-Aug,5/26/2017,"The Night Watchmen is a raucous riot that starts fast and never relents right up until its closing moments. It asks only your indulgence and delivers utterly, remaining a gory and hilarious ride every step of the way."
6947,m/the_night_watchmen,Kristy Puchko,FALSE,Pajiba,Fresh,,8/4/2017,"You've seen blood-sucking vampires, rampaging zombies, and sinister clowns. But have you ever seen these horror archetypes mashed up into one ludicrous yet menacing monster?"
