rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_date,review_content
m/abigail_2024,Jeremy Aspinall,FALSE,Radio Times,Fresh,6/7/2024,"Directors Matt Bettinelli-Olpin and Tyler Gillett are well-versed in horror lore and stuff their film with knowing references, gruesome twists and killer lines."
m/abigail_2024,Matthew St. Clair,FALSE,Cinematic Words of a Chaotic Gemini (Substack),Fresh,6/1/2024,"Dan Stevens, one of the most exciting actors working today, is having a ball playing the role of sleazy Frank."
m/abigail_2024,David Griffiths,FALSE,Subculture Entertainment,Fresh,5/24/2024,One of those movies where the trailer just doesn't do it justice. Terrific at mixing all genres together and creating a film that takes you on a bunch of twists and turns.
m/abigail_2024,Erik Childress,FALSE,Movie Madness Podcast,Rotten,5/22/2024,"Despite its one big surprise being spoiled to promote it, there is little left to surprise in a film that in essence follows a similar template to their breakout film, Ready or Not."
m/abigail_2024,Sean P. Means,FALSE,The Movie Cricket,Fresh,5/20/2024,"Certainly Abigail could have been tighter  it takes nearly an hour to get to the big reveal on which the story pivots. But when it's cooking, Abigail is bloody entertaining."
m/abigail_2024,Cory Woodroof,FALSE,For the Win (USA Today),Fresh,5/18/2024,"Abigail is exactly what it needs to be, just incredibly fun and just deep enough to invest in what's going on."
m/abigail_2024,Edwin Arnaudin,FALSE,Asheville Movies,Rotten,5/16/2024,This committed cast deserves better.
m/abigail_2024,Mel Valentin,FALSE,That Shelf,Rotten,5/11/2024,"It's just a pity these actors don't appear in a leaner, meaner version of Abigail."
m/abigail_2024,James Mottram,FALSE,South China Morning Post,Fresh,5/10/2024,"Matt Bettinelli-Olpin and Tyler Gillet clearly know how to ramp up the tension in confined spaces, and it works like a charm here, as the gang begin to turn on each other."
m/abigail_2024,Nicholas Bell,FALSE,Fish Jelly Films (YouTube),Fresh,5/9/2024,"The possibilities of its set-up are not endless, and arguably could have been used more effectively considering its camp sensibilities. The onerous Tchaikovsky obsessed Abigail amuses as long as you're ok with letting her suck up too much of your time."
m/abigail_2024,Josh Korngut,FALSE,Exclaim!,Fresh,5/9/2024,"It might not always make total sense, but it's a fun-as-hell dark ride."
m/abigail_2024,Christy Lemire,TRUE,FilmWeek (KPCC - NPR Los Angeles),Fresh,5/8/2024,"Quite often very funny, but it all runs out of steam... If you want to just go laugh and squirm, you can do that here."
m/abigail_2024,Kaitlyn Booth,FALSE,Bleeding Cool,Rotten,5/8/2024,"Abigail has potential but seems kneecapped by its marketing. The film is written and structured as if we don't know what Abigail is, rendering the entire first act nearly meaningless."
m/abigail_2024,Trace Thurman,FALSE,Horror Queers Podcast,Fresh,5/7/2024,"A fun enough outing from Radio Silence, but often feels so similar to their previous film Ready or Not that some of the luster is gone."
m/abigail_2024,Joey Keogh,FALSE,Vague Visages,Fresh,5/6/2024,"The film is a flawed but fun enterprise, neither indispensable nor entirely throwaway."
m/abigail_2024,Felix Vasquez Jr.,FALSE,Cinema Crazed,Fresh,5/5/2024,The script garners a remarkable sense of humor reveling in the weird use of body parts and grue at every turn.
m/abigail_2024,Rob Dean,FALSE,Bullz-Eye.com,Fresh,5/4/2024,"Abigail is thoroughly delightful on every level. Again, some small issues with pacing and the ending, but nothing that is enough to drown out the large grin most people will be wearing on their faces for most of the movie."
m/abigail_2024,Tony Baker,FALSE,Tony Baker Comedy,Fresh,5/3/2024,It was really entertaining... I was invested the whole time.
m/abigail_2024,David Nusair,FALSE,Reel Film Reviews,Fresh,5/3/2024,...a mostly entertaining (albeit somewhat erratic) horror endeavor...
m/abigail_2024,David Gonzalez,FALSE,The Cinematic Reel,Fresh,5/2/2024,"Abigail goes for the jugular blending the heist and vampire genres to create a deliciously satisfying feast of blood and guts. Finding an ideal balance of laughs, horror, and camp, this horror house of vamp is a tailor-made horror spectacle."
m/abigail_2024,Jonathan Sim,FALSE,ComingSoon.net,Fresh,5/2/2024,"It goes to unexpected places, and spiritually, it feels much more like the filmmakers' earlier film, Ready or Not. If you liked that movie with its crazy blood explosions and tongue-in-cheek humor, you'll love Abigail."
m/abigail_2024,Daniel Rester,FALSE,Willamette Week,Fresh,5/1/2024,"Bettinelli-Olpin and Gillett have a great eye for horror action, but the script by Stephen Shields and Guy Busick could have used a little more tightening."
m/abigail_2024,Ben Wasserman,FALSE,CBR,Fresh,5/1/2024,"When Abigail wants to be an over-the-top horror film, it succeeds. But when it tries to do a bit more with its cast beyond fighting back against a young vampire and surviving the long night, it doesn't have quite as much bite."
m/abigail_2024,Neil Soans,FALSE,The Times of India,Fresh,4/30/2024,This film not only pays homage to classic horror but also carves out its niche with a blend of gore and humour that turns a cliched premise on its head.
m/abigail_2024,Joe Lipsett,FALSE,Horror Queers Podcast,Fresh,4/30/2024,"Despite loving the cast and being excited for the premise, this is a mixed-bag. Abigail is fun, but there are missed opportunities for set pieces and geography."
m/abigail_2024,Rendy Jones,FALSE,Rendy Reviews,Fresh,4/29/2024,Alisha Weir ate down...her victims.
m/abigail_2024,Ashvin Prakash,FALSE,Horror Movie Club Podcast,Fresh,4/27/2024,"Abigail delivers a clever and modern twist on a classic tale, and is executed by a strong ensemble cast and big budget gore designed to please the masses."
m/abigail_2024,Chris Sawin,FALSE,Bounding Into Comics,Rotten,4/27/2024,"Abigail has the bickering, playful ribbing, and explosive gore of Renfield. The cast is phenomenal and has some enjoyable moments in the film. However, once you see one enthusiastic body eruption, it becomes redundant, and the humor falls flat."
m/abigail_2024,Catey Sullivan,TRUE,Chicago Reader,Fresh,4/27/2024,"This horror-thriller is chaotic and a bit too long, but in the same vein as 2022's M3gan, it's ultimately entertaining."
m/abigail_2024,Sabina Graves,FALSE,io9.com,Fresh,4/27/2024,"Like Leigh Whannell's 2020 reimagining of The Invisible Man, Abigail proves that you don't need a bigger Dark Universe to make damn good horror films as part of Universal's legacy in the genre."
m/abigail_2024,Chris Wasser,FALSE,Sunday Independent (Ireland),Fresh,4/26/2024,"What it lacks in memorable scares it just about makes up for with a lively, enthusiastic ensemble."
m/abigail_2024,Kristen Lopez,TRUE,The Film Maven (Substack),Fresh,4/26/2024,Abigail continues Universal's hot streak of telling inventive new stories with their Universal monster characters.
m/abigail_2024,Steven Prokopy,FALSE,Third Coast Review,Rotten,4/25/2024,"Abigail's concept is solid; it's the execution that lets us down, with some characters getting developed far more than others. Only Weir, Barrera, and Stevens adding any life to this story about mass death."
m/abigail_2024,Sean Burns,FALSE,North Shore Movies,Rotten,4/25/2024,"Feels like a script that's been sitting in a desk drawer somewhere since the late 1990s, dusted off and hastily updated with only the most annoying contemporary horror trends."
m/abigail_2024,Steve Biodrowski,FALSE,Cinefantastique,Fresh,4/25/2024,Abigail is scary and funny in a good way...but we were disappointed by the way it went from being fully convincing (despite the supernatural premise) to adopting a let's just make crazy stuff happen for the hell of it attitude.
m/abigail_2024,Leigh Paatsch,FALSE,Herald Sun (Australia),Fresh,4/24/2024,"From what shapes as a premise of limited potential, the production leaps into an unpredictable realm where viewers will be both kept on their toes and decidedly amused right through to the splatter-tastic end."
m/abigail_2024,Christopher Machell,FALSE,CineVue,Rotten,4/24/2024,"A horror-comedy of sorts, Abigail has a great deal of bloody schlock and post-post modern humour with a screenplay penned by Guy Busick and Stephen Shields. Sadly neither are enough to muster shrieks of fear or humour."
m/abigail_2024,Brian Bisesi,FALSE,Horror Movie Club Podcast,Fresh,4/24/2024,"Abigail is an entertaining film, but it lacks the substance to be anything more than that. The cast of characters is amusing but unoriginal, and the action is engaging but never gripping."
m/abigail_2024,Cris Kennedy,FALSE,Inner East Review,Rotten,4/23/2024,"The film's set-up and the screenplay by Stephen Shields and Guy Busick are really intriguing, but the execution, pun intended, is where it lets itself down."
m/abigail_2024,Sergio Burstein,TRUE,Los Angeles Times,Fresh,4/23/2024,"An intense, well filmed and absolutely entertaining work in which any horror fan would have a good time. "
m/abigail_2024,Hugo Hernandez Valdivia,FALSE,Cinexcepcion,Rotten,4/23/2024,"Although vampirism is important, in the end what is said about it is pure rehash. "
m/abigail_2024,Dana Han-Klein,FALSE,We're Watching What?!,Fresh,4/23/2024,"A campy monster romp that's uneven and gory, but overall an absurd and good time at the movies. Think of it as M3GAN meets fangs. A new sub-genre of horror has definitely been cemented with the young girl lead x internet culture friendly film."
m/abigail_2024,Seth Freilich,FALSE,Pajiba,Fresh,4/23/2024,"The film only works with a performance that can pull it off, which Weir hilariously does."
m/abigail_2024,Erick Estrada,FALSE,Cinegarage,Fresh,4/22/2024,"A very agile, entertaining movie. "
m/abigail_2024,Alejandro Aleman,FALSE,El Universal,Fresh,4/22/2024,"The new film by the American filmmaker duo Matt Bettinelli-Olpin and Tyler Gillett is probably their most refined, funniest and bloodiest product."
m/abigail_2024,Abbie Bernstein,FALSE,Assignment X,Fresh,4/22/2024,Abigail demonstrates that the undead genre remains capable of being lively and enormously entertaining.
m/abigail_2024,Fran Chico,FALSE,Fotogramas,Fresh,4/22/2024,"While 'Abigail' is entertaining, wild, frenetic, and disturbing madness, it sometimes falls a little short and the script lacks originality... "
m/abigail_2024,Ryan Silberstein,FALSE,MovieJawn,Fresh,4/22/2024,"o many attempts at Dracula and Frankenstein movies get bogged down in too much worldbuilding, while Abigail and Lisa Frankenstein take the familiar elements from those stories and remix them to make something that feels both familiar and new."
m/abigail_2024,Tim Brennan,FALSE,About Boulder,Fresh,4/22/2024,"Abigail whips unholy amounts of ass. It has its flaws, but while I was watching, I was having a great time. Yes, having a great time also included the copious gore, fountains of blood, shootings, stabbings, and frequently disrespectful language."
m/abigail_2024,Iain Robertson,FALSE,Starburst,Fresh,4/22/2024,"There's copious gore and laughs aplenty, but it's a lot lighter on the scares than their previous work. But if it's gory fun you're after, you're in for a blast."
m/abigail_2024,Pablo O. Scholz,FALSE,Clarin,Fresh,4/22/2024,There are some explosive deaths and a cast that complies with the probable/possible victims handbook. 
m/abigail_2024,Keith Garlington,FALSE,Keith & the Movies,Rotten,4/22/2024,One grisly B-movie cocktail that should have been a lot better than it actually is. What we end up with is an unfortunate misfire built on the misguided notion that if you throw enough blood and f-bombs at your audience they won't notice the flaws.
m/abigail_2024,Candice McMillan,FALSE,Seattle Refined,Fresh,4/22/2024,"[Actress Alisha] Weir brings Abigail to throat-ripping life, and we are happy to lap up her kill."
m/abigail_2024,Lauren Veneziani,FALSE,DC Film Girl,Fresh,4/22/2024,Alisha Weir is completely terrifying and fun in this campy horror thriller about a ballerina vampire.
m/abigail_2024,Marco Vito Oddo,FALSE,We Got This Covered,Fresh,4/22/2024,"'Abigail' offers enough blood and guts to deliver an entertaining horror flick, but fails to tie all of its plot threads together in a satisfying way. In addition, the marketing for the movie reveals too much, spoiling its most shocking surprises."
m/abigail_2024,Sarah Vincent,FALSE,Boston Movie News,Fresh,4/22/2024,Abigail is a diluted 30 Days of Night meets The Usual Suspects with a sense of humor. It is an entertaining gore fest that will make any vampire movie fan a happy camper.
m/abigail_2024,Andrea Thompson,FALSE,A Reel of One's Own,Fresh,4/22/2024,"If you're fine with leaving certain questions on the back burner, the top one being why these idiots keep deciding to split up, you'll have a bloody good time as a reward."
m/abigail_2024,Wendy Ide,TRUE,Observer (UK),Fresh,4/22/2024,Great fun.
m/abigail_2024,Kim Newman,TRUE,Empire Magazine,Fresh,4/22/2024,"Tossing a malicious vampire kid among squabbling, not-exactly-un-dangerous humans is a recipe for a wickedly enjoyable thrill ride. One of the messiest vampire movies ever made, and winningly so."
m/abigail_2024,Jorge Loser,FALSE,Espinof,Fresh,4/22/2024,Overall it works as an absolutely free remake of 'The daughter of Dracula.' 
m/abigail_2024,Paula Vazquez Prieto,FALSE,La Nacion (Argentina),Fresh,4/22/2024,"Melissa Barrera is solvent as a horror heroine... and the rest of the choir of busy miscreants turned into meat for a banquet of viscera and blood, do their thing well. "
m/abigail_2024,Tomas Andres Guerrero,FALSE,Sensacine,Fresh,4/22/2024,"Abigail is a terrifying, hilarious, bloody and very entertaining journey, which rejuvenates vampire cinema, although not as inspired as expected. "
m/abigail_2024,Dulcie Pearce,FALSE,The Sun (UK),Fresh,4/22/2024,"If you enjoy some creepy capers with a demonic child and lashings of the red stuff, this looks good enough on the big screen to keep you amused."
m/abigail_2024,Adam Graham,TRUE,Detroit News,Fresh,4/22/2024,"Gore hounds will lap it up, and they have the right idea. Abigail is a bloody blast."
m/abigail_2024,Miguel Calabria,FALSE,EscribiendoCine,Fresh,4/22/2024,"The characters, although they lack deep development, manage to distinguish themselves from each other, and the narrative, although simple, maintains a good rhythm that guarantees laughter and fun. "
m/abigail_2024,Rene Sanchez,FALSE,Cine Sin Fronteras,Fresh,4/22/2024,"Although its fangs are not extremely sharp, Abigail offers a twisted and gory fun time. "
m/abigail_2024,Kevin A. Ranson,FALSE,MovieCrypt.com,Fresh,4/21/2024,"Tugging at heartstrings one moment and ripping hearts out the next is where these filmmakers live, delivering a rollercoaster of horror-genre emotion that dares you to care while setting up delightful deaths. Radio Silence raises the bar. Again."
m/abigail_2024,James Croot,FALSE,Stuff.co.nz,Fresh,4/21/2024,"An extremely visceral, blood-soaked thrill-ride that boasts a rich vein of black humour."
m/abigail_2024,Sara Michelle Fetters,TRUE,MovieFreak.com,Fresh,4/21/2024,"Abigail is a loopy, freewheeling lark that inventively reworks vampire mythology in several ingenious ways. It bared its fangs and danced straight into my heart."
m/abigail_2024,Dennis Schwartz,FALSE,Dennis Schwartz Movie Reviews,Fresh,4/21/2024,Work of schlock art.
m/abigail_2024,Rosa Parra,FALSE,The Latino Slant,Fresh,4/21/2024,Abigail is an excellent addition to the vampire genrea movie with performances that elevate this story.
m/abigail_2024,Kristen Maldonado,FALSE,Pop Culture Planet,Fresh,4/20/2024,"With literal explosions of blood in between ballet pirouettes, Abigail is the best horror movie of 2024 & establishes Alisha Weir as a young horror icon. The way Radio Silence balances campy humor & gore is top tier in a way M3GAN only wishes it could be."
m/abigail_2024,Alan French,FALSE,Sunshine State Cineplex,Fresh,4/20/2024,"With a fun cast and great gore effects, Abigail earns the right to scare you."
m/abigail_2024,Kelechi Ehenulo,FALSE,Movie Marker,Fresh,4/20/2024,"Abigail may not reinvent the wheel but revels in its twisty, campy and entertaining premise, wearing its horror tropes and cliches on its blood-soaked sleeve."
m/abigail_2024,Sarah Gopaul,FALSE,Digital Journal,Fresh,4/20/2024,"This film manages to overcome its spoiler heavy trailer and still entertain audiences... by achieving an entertaining balance between horror, thriller and comedy."
m/abigail_2024,Austin Burke,FALSE,Austin Burke/Flick Fan Nation,Fresh,4/20/2024,"Once Abigail gets going, it makes for a slick and gore-filled good time. It takes a handful of tired tropes and manages to flip most of them on their head, while veering into conventional territory towards the end. Alisha Weir is our MVP."
m/abigail_2024,John Urbancich,FALSE,JMuvies,Fresh,4/20/2024,"Crew members stay anonymous by using names dictated by the scary go-between who hired them. Their monikers -- maybe the film's finest touch -- will be familiar enough to keep the dark humor going for some of us, maybe even until the gory finale."
m/abigail_2024,Rebecca Johnson,FALSE,Film Focus Online,Fresh,4/20/2024,"With a stellar ensemble cast, buckets of blood and guts, laugh-out-loud funny comedy and a tight single location thriller setting, Abigail may just be their biggest hit yet."
m/abigail_2024,Harris Dang,FALSE,Impulse Gamer,Fresh,4/20/2024,Abigail is a bloody entertaining effort from Radio Silence that proves that horror comedy is their mettle thanks to enthusiastic performances and a jovial sense of fun. Dan Stevens continues to be an utter joy on-screen.
m/abigail_2024,Korey Coleman,FALSE,Double Toasted,Fresh,4/20/2024,Abigail is a crowd-pleaser. The film has a great cast and a fun premise.
m/abigail_2024,Lisa Johnson Mandell,FALSE,AtHomeInHollywood.com,Fresh,4/20/2024,"If you're not a horror fan but your bestie or your significant other is, Abigail is a film you can enjoy together. Remind him/her of your compromise when the next musical comes out."
m/abigail_2024,Jeffrey M. Anderson,FALSE,Common Sense Media,Fresh,4/20/2024,"Using a simple setup with a few clever twists, this gory, slick vampire movie layers in horror and humor in a most appealing manner, moving with ease and confidence almost the entire way."
m/abigail_2024,Wendy Lee Szany,FALSE,The Movie Couple,Fresh,4/20/2024,"I had a really good time with this movie. The cast is phenomenal. Alisha Weir's duality is something to watch for. The first and second acts are solid; the third felt a bit convoluted. Nonetheless, this is a fun movie and must be watched with an audience."
m/abigail_2024,Kimberley Elizabeth,FALSE,Nightmare on Film Street,Fresh,4/20/2024,"[Abigail is] a bold new take on the vampire genre, delivering blood-soaked violence and maximum horror hijinks for a dangerously delightful trip to the movies."
m/abigail_2024,James Berardinelli,FALSE,ReelViews,Fresh,4/20/2024,"For those willing to overlook these often-familiar conventions, the movie is gorily diverting."
m/abigail_2024,Richard Roeper,TRUE,Chicago Sun-Times,Rotten,4/20/2024,"The acting, practical and special effects and production design are all superb. The script is repetitive, tedious and a whole lot of ho-hum."
m/abigail_2024,Mike McGranaghan,FALSE,Aisle Seat,Fresh,4/20/2024,"This is a breathtakingly gory picture that, frankly, wouldn't be as entertaining if it were subtle."
m/abigail_2024,Stephen Silver,FALSE,Splice Today,Fresh,4/20/2024,"Has some excellent ideas at play, its cast is strong, and it makes good use of its single location, but some key scenes are shot incoherently, and the plot is too twisty by the end."
m/abigail_2024,Bilge Ebiri,TRUE,New York Magazine/Vulture,Rotten,4/20/2024,The amped-up gore elevates the film's shlock value but not its suspense -- and certainly not its potency.
m/abigail_2024,Tim Robey,TRUE,Daily Telegraph (UK),Fresh,4/20/2024,Matilda's Alisha Weir goes impressively off the deep end in this horror-thriller about six criminals who get more than they bargained for.
m/abigail_2024,Robert Denerstein,FALSE,Denerstein Unleashed,Rotten,4/20/2024,"Abigail can't be called awful, but I found it a little too eager to lick its own bloody lips."
m/abigail_2024,Juanma Fernandez Paris,FALSE,El Nuevo Dia (Puerto Rico),Fresh,4/20/2024,It's fascinating how effective the film's script has been constructed as a roller coaster that contains the codes of multiple film genres. 
m/abigail_2024,Alex Bentley,FALSE,CultureMap,Rotten,4/19/2024,There are moments in Abigail where you can tell that Bettinelli-Olpin and Gillett still have talent and could have shown it more if they had chosen other paths in the film.
m/abigail_2024,Paul Salfen,FALSE,AMFM Magazine,Fresh,4/19/2024,It's not the most original or most fun horror flick you've seen in recent times but it's a decent enough halfway to Halloween marker.
m/abigail_2024,Sarah Musnicky,FALSE,Creepy Kingdom,Fresh,4/19/2024,[Abigail] serves as a tableau for the core cast and highlights the continued joy Radio Silence brings to the horror genre.
m/abigail_2024,Damond Fudge,FALSE,"KCCI (Des Moines, IA)",Fresh,4/19/2024,"Abigail is an absolute blast, good and gory, filled with humor and horror, as well as a few twists."
m/abigail_2024,Joe Friar,FALSE,Fort Worth Report,Fresh,4/19/2024,"The ballerina vampire film is on pointe, and it's a blast! It's bloody, gory, funny, and somehow, in the middle of all the mayhem, Radio Silence throws in empathy for good measure."
m/abigail_2024,David Fear,TRUE,Rolling Stone,Fresh,4/19/2024,"You can blame Abigail for a number of things, from cutting narrative-logic corners when its convenient to a few facepalm-worthy plot surprises to petering out with a guest-star climax. What you can't accuse it of, however, is not having a sense of fun."
m/abigail_2024,Jason Adams,FALSE,My New Plaid Pants,Fresh,4/19/2024,"There is a pretty perfect hour twirling smackdab in the middle of this movie, unfortunately smothered by one too many ruffles."
m/abigail_2024,Brian Lowry,TRUE,CNN.com,Fresh,4/19/2024,"Chalk it up perhaps to modest expectations, but by that measure Abigail mostly makes the right steps, and by the time it's over, that tiny dancer, and her captors, have had a busy day indeed."
m/abigail_2024,Moira MacDonald,TRUE,Seattle Times,Fresh,4/19/2024,"The volume of bloodletting is undeniably impressive and frequently explosive, and the filmmakers effectively employ a lot of creepy remixes of the Swan Lake theme."
m/abigail_2024,Laura Clifford,FALSE,Reeling Reviews,Rotten,4/19/2024,"The same hunted-in-a-locked-manor-house scenario as Ready or Not, this time with a supernatural element and the hunted the majority and while it eventually runs out of gas, its cast, especially young Alisha Weir, helps get us over the tedious bits."
m/abigail_2024,Ryan Syrek,FALSE,"The Reader (Omaha, NE)",Fresh,4/19/2024,"If you removed every utilitarian line of dialogue from Abigail, every irritating and clunky chunk of script telling us things we don't care about, you'd be left with a lean 90-minute romp."
m/abigail_2024,Tom Beasley,FALSE,The Popcorn Muncher (Substack),Fresh,4/19/2024,"Look, if you can't bring macabre maximalism to a movie about a bitey ballerina, then you're in the wrong genre."
m/abigail_2024,Luke Y. Thompson,TRUE,AV Club,Fresh,4/19/2024,Like some unholy fusion of Resident Evil and Dance Moms
m/abigail_2024,Preston Barta,FALSE,Fresh Fiction,Fresh,4/19/2024,"Ultimately, â€˜Abigail' is fun enough. It doesn't quite stick the landing. However, Alisha Weir is a fantastic discovery."
m/abigail_2024,Paul Whitington,FALSE,Irish Independent,Fresh,4/19/2024,"Abigail is purest schlock, and its makers would claim to know it: the tone is broadly comic, and Dan Stevens does a fine line in eye-rolling villains."
m/abigail_2024,Harry Guerin,FALSE,RT (Ireland),Fresh,4/19/2024,"The film could have been brought in at 90 minutes. Still, Abigail remains good knockabout fun that deserves its cinema stopover. Now, let's see what Weir gets her teeth into next."
m/abigail_2024,Katherine McLaughlin,FALSE,SciFiNow,Fresh,4/19/2024,The screenplay co-written by Stephen Shields and Guy Busick has plenty of tricks up its sleeve and is a pleasingly silly combination of Agatha Christie meets The Lost Boys with a sprinkling of Saw-style game-playing and decapitations.
m/abigail_2024,Joseph Robinson,FALSE,Fish Jelly Films (YouTube),Rotten,4/19/2024,Abigail's overly long runtime may have been forgiven if it hadn't squandered the fantastic inherent potential of a ballerina vampire.
m/abigail_2024,Hoai-Tran Bui,FALSE,Inverse,Fresh,4/19/2024,Abigail is a movie made for horror devotees who just want a relaxing Friday night filled with blood splatter and cartoonishly brutal kills.
m/abigail_2024,Susan Kamyab,FALSE,This Chix Flix,Fresh,4/19/2024,"It's very much M3GAN meets Ready or Not, just nowhere near as good. But, if you're a fan of the horror genre, then Abigail is satisfying, mindless bloody fun."
m/abigail_2024,Louisa Moore,FALSE,Screen Zealots,Fresh,4/19/2024,"With a wicked sense of humor, slightly taunting tone, talented cast, and plenty of bloody gore, this is one entertaining horror ride from start to finish. Abigail knows exactly what it wants to be and delivers on that promise."
m/abigail_2024,Todd Jorgenson,FALSE,Cinemalogue,Rotten,4/19/2024,"Once you put the narrative puzzle together, the ensuing bloodbath doesn't provide much in which to sink your teeth."
m/abigail_2024,Kristy Puchko,TRUE,Mashable,Fresh,4/19/2024,Dan Stevens vs. Alisha Weir is why weirdos go to the movies.
m/abigail_2024,Jonathan W. Hickman,FALSE,The Newnan Times-Herald,Rotten,4/19/2024,The initial fun of the film's first thirty minutes gives way to repetitive sequences in which the dim-witted collection of would-be master criminals are hunted down.
m/abigail_2024,Nate Adams,FALSE,The Only Critic,Fresh,4/19/2024,"A blood soaked, anarchic vampire flick that's loaded with plenty of tongue and cheekiness, Abigail delivers enough gore-fueled mayhem to fill the nile."
m/abigail_2024,Joey Rambles,FALSE,Cultured Vultures,Rotten,4/19/2024,"There's a good film in Abigail somewhere, especially with such a dedicated cast, but the overflowing of ideas and the lack of restraint from the filmmakers result in a messy, incoherent, and even smug final product."
m/abigail_2024,Katie Smith-Wong,FALSE,Flick Feast,Fresh,4/19/2024,"With their latest film, Radio Silence establishes themselves as the new kings of the horror-comedy - Abigail combines insane levels of gore, terror and laugh-out moments to offer an entertaining crowd-pleaser."
m/abigail_2024,Allison Rose,FALSE,FlickDirect,Fresh,4/19/2024,"Smartly written with standout performances from Barrera and Stevens, Abigail delivers memorable dialogue that elevates the horror experience."
m/abigail_2024,Oscar Goff,FALSE,Boston Hassle,Fresh,4/19/2024,"Abigail, while lacking some of the punch of Ready or Not, feels much more like a successor to that film than either of the team's last two. It's good to have them back."
m/abigail_2024,Ian Sandwell,FALSE,Digital Spy,Fresh,4/19/2024,"There will absolutely be scarier horror movies this year, but come the end of the year, there's every chance Abigail will prove to be the most enjoyable."
m/abigail_2024,Tanner Gordon,FALSE,Spectrum Culture,Fresh,4/19/2024,"It's a work that will fade from memory far faster than the centuries-old vampire stalking its protagonists. In the moment though, its fangs are just sharp enough."
m/abigail_2024,Jeffrey Harris,FALSE,411mania,Fresh,4/19/2024,"Abigail provides a fun, fresh, and intriguing twist to vampiric horror thrillers."
m/abigail_2024,Aaron Neuwirth,FALSE,We Live Entertainment,Fresh,4/19/2024,"I wish it used its runtime more wisely and that the writing was a bit sharper, but I can't deny how much fun it is to see excess gore accompany a movie like this."
m/abigail_2024,Robert Kojder,FALSE,Flickering Myth,Rotten,4/19/2024,"The action-based survival sequences are satisfyingly gory, irritatingly caught between storytelling that doesn't know if it wants to be humorous, scary, or say something dramatically moving about parental relationships and redemption"
m/abigail_2024,Mark Dujsik,FALSE,Mark Reviews Movies,Rotten,4/19/2024,"Once the threat is revealed, Abigail mainly struggles to surprise..."
m/abigail_2024,Brian Orndorf,FALSE,Blu-ray.com,Rotten,4/19/2024,"Bettinelli-Olpin and Gillett have plenty of practice when it comes to close-quarters suspense and craziness, but they take something inherently lean and serve it overstuffed, diminishing this potentially bonkers movie."
m/abigail_2024,Brian Eggert,FALSE,Deep Focus Review,Fresh,4/19/2024,"Abigail boasts a few genuine scares, but mostly, it's a lot of fun for moviegoers who enjoy their laughs with a generous helping of blood and gore.  "
m/abigail_2024,Thom Ernst,FALSE,Original Cin,Fresh,4/19/2024,This blood-soaked fusion of Salem's Lot with an Agatha Christie novel soars on Alisha Weir's lead performance as a pirouetting shark-toothed 12-year-old girl.
m/abigail_2024,Elliott Collins,FALSE,Movie Files,Fresh,4/19/2024,"I really wanted to love Abigail, but in the end, I thought it was just ok at best. This horror comedy prioritizes humor with its quippy jokes rather than leaning into horrors of the situation and avoided having any creative kills."
m/abigail_2024,Tim Grierson,TRUE,Screen International,Fresh,4/18/2024,"Directors Matt Bettinelli-Olpin and Tyler Gillett bring a crowd-pleasing energy to this gruesome, slyly funny mix of genres, although an overly complicated story and underwhelming characters drain some life out of the proceedings."
m/abigail_2024,Emma Wolfe,FALSE,SpookyAstronauts,Fresh,4/18/2024,"If you like gore, and you like fun popcorn horror movies that have a bit of depth to them, I think this film is a really fun balance."
m/abigail_2024,Frank Scheck,TRUE,The Hollywood Reporter,Fresh,4/18/2024,"Vampire movies are, of course, a dime a dozen, but few are as gleefully anarchic as this one."
m/abigail_2024,Manohla Dargis,TRUE,New York Times,Fresh,4/18/2024,"A horror flick that's serviceable enough to make you occasionally giggle or flinch, yet is also so aggressively unambitious that it scarcely seems worth griping about."
m/abigail_2024,Owen Gleiberman,TRUE,Variety,Rotten,4/18/2024,"Dracula, among other things, is the most metaphorical character in horror-film history, and I guess his daughter could be too, but not in a film that turns bloodsucking into a form of professional wrestling."
m/abigail_2024,Justin Clark,TRUE,Slant Magazine,Fresh,4/18/2024,"While there's plenty to be said about Abigail's impressively over-the-top scarlet mean streak, the hellride that the filmmakers take us on is all the more effective for the character groundwork laid prior."
m/abigail_2024,G. Allen Johnson,TRUE,San Francisco Chronicle,Rotten,4/18/2024,It's basically an entire movie of people sniping at each other and doing the stupid things people do in bad horror films.
m/abigail_2024,Benjamin Lee,TRUE,Guardian,Rotten,4/18/2024,"As the plotting falls apart and the wheels truly come off, there's nothing that strong direction and a work-hard cast can do to keep Abigail from sucking. There's a lot of blood here but very little else."
m/abigail_2024,Jeremy Jahns,FALSE,JeremyJahns.com,Fresh,4/18/2024,"Fellow vampire fans, rejoice! This absolute blast of a film was made for you."
m/abigail_2024,Zach Pope,FALSE,Zach Pope Reviews,Fresh,4/18/2024,An adrenaline rush of vampire goodness that lets Radio Silence flip the vampire genre in a new and familiar way but one that will please many! Melissa Barrera continues to solidify herself as a horror icon & Alisha Weir deserves all the love
m/abigail_2024,Lee McCoy,FALSE,DrumDums,Fresh,4/18/2024,The characters are a fun and colorful blend. Alisha Weir is fun and downright terrifying as the bloodsucking ballerina. There's also some creative vampire lore choices mixed in.
